welter,jumble,panoply,morass,muddle,farrago,welterweight,tangle,murk,flyweight,middleweight
brushy,scrubby,brambly,bushy,brush,bristly,underbrush,marshy,sagebrush,chaparral,woodsy
hopscotch,dodgeball,playground,schoolyard,scrabble,checkerboard,croquet,tiddlywinks,gambol,sandlot,sandpit
invective,vituperation,vitriol,vituperative,vitriolic,diatribe,tirade,calumny,vehemence,billingsgate,denunciation
advertize,advertise,publicize,promote,patronize,sell,popularize,peddle,flog,tout,insinuate
retentive,retention,anal,cogitate,rectal,fuddle,yeasty,quondam,puissant,benignant,columnar
teepee,tepee,wigwam,yurt,igloo,tent,campfire,outhouse,encampment,squaw,bannock
alarmist,sensationalist,doomsday,overblown,apocalyptic,tendentious,hysteria,crackpot,hysteric,hyperbole,hysterical
portend,presage,foretell,foreshadow,forebode,augur,portent,harbinger,bode,herald,prefigure
realizable,attainable,achievable,calculable,feasible,actualize,practicable,thinkable,obtainable,conceivable,materialize
trashcan,wastebasket,trash,dumpster,dustbin,garbage,bin,dustpan,ashtray,wastepaper,landfill
concomitantly,concomitant,concurrently,synergistically,thereby,correspondingly,transiently,preferentially,simultaneously,coordinately,differentially
neatness,tidiness,orderliness,untidiness,cleanliness,exactness,untidy,tidy,cleanness,exactitude,thoroughness
dramatics,theatrics,melodrama,drama,melodramatic,histrionic,showmanship,bombast,pathos,thespian,oratorical
valuer,appraiser,valuation,conveyancer,assessor,appraisal,solicitor,surveyor,hereditament,conveyancing,appraise
featherbed,eiderdown,coverlet,mattress,counterpane,duvet,comforter,bedstead,bedspring,downy,innerspring
storekeeper,shopkeeper,druggist,clerk,grocer,quartermaster,postmaster,schoolteacher,foreman,townsman,cowhand
unbeliever,unbelieving,infidel,unbelief,believer,disbeliever,atheist,theist,unregenerate,idolater,sinner
showgirl,burlesque,cabaret,bordello,stripper,dancer,transvestite,vaudevillian,vaudeville,sexpot,streetwalker
biogen,amgen,biochem,pharma,biotech,invitrogen,vaccinium,agrobacterium,chem,hydroxy,dictyostelium
spaz,goofball,dork,klutz,weirdo,doofus,goof,goober,scatterbrain,freak,dweeb
unconvinced,skeptical,unimpressed,sceptical,incredulous,unmoved,unconvincing,aghast,adamant,undecided,skeptic
gamin,gammer,natty,nouveau,fink,fedora,gamester,waif,dame,scamp,pidgin
epigram,aphorism,epigraph,epigrammatic,witticism,panegyric,hexameter,epitaph,encomium,couplet,quip
theocratic,theocracy,fundamentalist,totalitarian,authoritarian,despotic,secularist,secular,godless,religious,tyrannical
drinkable,potable,quaff,drink,aftertaste,brew,fizzy,water,beverage,brackish,tannic
toff,cockney,fop,prig,pleb,foppish,aristocrat,prat,bounder,prole,wanker
pejorative,derogatory,connotation,derisive,epithet,slur,euphemistic,neologism,disparagingly,deprecatory,euphemism
midden,detritus,sherd,tumulus,potsherd,excavation,lithic,mudflat,archaeological,archeological,hovel
callosum,thalamus,cerebellum,hippocampus,lobule,corpus,striatum,peduncle,orbitofrontal,cortex,midbrain
squiggle,squiggly,scribble,wiggly,doodle,scrawl,zigzag,splotch,wavy,cursive,crayon
speculator,trader,investor,profiteer,swindler,gambler,huckster,financier,banker,speculative,prospector
impatiens,phlox,coleus,portulaca,clematis,hydrangea,dianthus,alyssum,begonia,cyclamen,zinnia
confection,confectionery,bonbon,confectioner,sugary,concoction,sweetmeat,candy,saccharine,praline,gateau
groggy,drowsy,groggily,sleepy,bleary,woozy,zonked,awake,stupor,dozy,lethargic
valvular,tricuspid,aortic,atrial,ventricular,myocardial,cardiac,coronary,vascular,valve,atherosclerotic
dander,dandruff,dust,allergic,allergy,droppings,allergen,pollen,pet,ragweed,hair
listless,lethargic,spiritless,lifeless,torpid,listlessly,somnolent,sluggish,languid,despondent,morose
federate,federation,unify,confederate,amalgamate,centralize,subsume,unite,confederation,secede,consolidate
shelve,shelf,jettison,backburner,reorganize,relegate,bookshelf,revise,bookcase,postpone,suspend
wheaten,collie,wheat,unleavened,terrier,piebald,mastiff,oatcake,spaniel,floury,biscuit
copperas,nitre,ruddle,saltpeter,magnesia,limonite,quicklime,lye,sulphur,dyestuff,limekiln
professorial,avuncular,tweedy,academic,scholarly,erudite,supercilious,collegial,pompous,patrician,egghead
ceramide,lipid,phosphatidylinositol,phospholipid,phosphatidylcholine,triglyceride,acyl,intracellular,cytosolic,camptothecin,glycosaminoglycan
ducal,dukedom,duchy,baronial,aristocratic,princely,duke,nobility,lordly,armorial,royal
downcast,glum,downhearted,despondent,morose,disconsolate,crestfallen,sorrowful,sullen,doleful,forlorn
metatarsal,forefoot,tibia,instep,femur,fibula,tarsal,patella,plantar,ankle,vertebra
sweatband,headband,visor,bandanna,terrycloth,beanie,wristband,chinstrap,headgear,armband,helmet
bloodstone,moonstone,amethyst,amulet,carnelian,gemstone,onyx,scarab,jade,opal,obsidian
tedium,drudgery,monotony,boredom,tedious,dreariness,banality,busywork,ennui,tiresome,monotonous
seamanship,seafaring,sailing,seagoing,seaman,nautical,mariner,gunnery,sailor,landlubber,maritime
sportive,sporty,sport,frolicsome,athletic,enduro,sportsman,cyclist,triathlon,gymnastic,poetical
harmonium,sitar,harmonica,violin,harpsichord,zither,piano,flute,clavichord,cello,percussion
lasagne,lasagna,cannelloni,moussaka,pasta,ravioli,courgette,casserole,risotto,quiche,minestrone
latrine,outhouse,toilet,lavatory,urinal,sanitation,defecate,cistern,defecation,excreta,privy
informality,casualness,formality,informal,conviviality,urbanity,sociability,spontaneity,geniality,directness,cordiality
undeserved,unwarranted,unjustified,unearned,deservedly,undue,opprobrium,unfair,praise,deserve,unfairly
beeline,saunter,mosey,accost,skedaddle,adjoin,larboard,sidle,abaft,amble,aftereffect
buttonhole,lapel,boutonniere,stitch,placket,corsage,waistcoat,lockstitch,carnation,picot,armhole
misadventure,escapade,mishap,adventurism,calamitous,adventure,mischance,foray,tragic,calamity,catastrophe
flyway,waterfowl,migratory,shorebird,mallard,wetland,bobwhite,woodcock,passerine,avian,ornithology
antiterrorism,counterterrorism,counterterrorist,counterintelligence,terrorism,counterinsurgency,surveillance,nonproliferation,bioterrorism,interagency,terrorist
electromagnet,solenoid,electromagnetic,magnetic,magnet,coil,electromagnetism,inductance,diamagnetic,magnetism,armature
abovementioned,aforementioned,aforesaid,respective,namely,various,these,following,supplementary,herewith,therein
servile,servility,obsequious,subservient,slavish,subservience,servitude,sycophantic,obedient,complaisant,submissive
benzoic,anhydride,benzoate,ascorbic,acetic,phenol,ethyl,amide,acid,tartaric,retinoic
rickety,creaky,ramshackle,decrepit,wobbly,tumbledown,makeshift,flimsy,wooden,shaky,threadbare
marzipan,fondant,nougat,pastry,liquorice,buttercream,chocolate,aniseed,shortbread,praline,confectionery
unselected,deselect,randomize,select,asymptomatic,isogenic,genotyped,unlinked,uncharacterized,unmethylated,uninfected
capuchin,primate,marmoset,monkey,macaque,lemur,chimpanzee,gibbon,chimp,baboon,orangutan
prosaic,mundane,banal,quotidian,humdrum,workaday,poetic,drearily,fanciful,unimaginative,trite
kilter,whack,askew,awry,haywire,wack,screwy,unbalance,amiss,balance,wonky
sportswriter,sportscaster,newspaperman,columnist,journalist,ballplayer,newsman,reporter,writer,editorialist,photojournalist
tush,butt,bum,fanny,ass,arse,booty,buttock,bootie,backside,rump
tittle,title,jot,whit,subtitle,thumbnail,pic,name,catchy,iota,taw
imprudent,unwise,injudicious,foolhardy,reckless,foolish,improvident,incautious,prudent,irresponsible,imprudence
bimodal,biphasic,lognormal,sigmoidal,heterogeneous,asymmetric,oscillatory,morphology,homogeneous,laminar,punctate
humerus,femur,ulna,scapula,tibia,ischium,mandible,fibula,clavicle,maxilla,condyle
turboprop,turbojet,aircraft,turbofan,airliner,airframe,jet,airplane,jetliner,avionics,airbus
arsonist,pyromaniac,arson,pyromania,conflagration,fire,murderer,firebug,firefighter,blaze,embezzler
undersized,oversized,oversize,scrawny,lanky,smallish,diminutive,rangy,gangly,undermanned,dinky
amalgamate,amalgamation,merge,meld,conjoin,subsume,consolidate,combine,unite,coalesce,integrate
canticle,antiphon,psalm,hymn,plainsong,doxology,motet,strophe,psalmody,eclogue,alleluia
chastisement,castigation,punishment,reproof,rebuke,reprimand,spanking,retribution,censure,admonishment,chasten
unmitigated,unadulterated,unbridled,utter,unalloyed,abject,unabashed,unremitting,unrestrained,undiluted,arrant
stratagem,tactic,ruse,subterfuge,ploy,cunning,gambit,strategy,machination,dissimulation,contrivance
foxhound,coonhound,spaniel,terrier,collie,whippet,beagle,bloodhound,wolfhound,basset,gundog
striatal,striatum,hippocampal,dopaminergic,cerebellar,cortical,neuronal,neocortical,presynaptic,midbrain,orbitofrontal
collagenase,trypsin,plasmin,proteoglycan,thrombin,proteolytic,proteinase,metalloproteinase,plasminogen,collagen,endonuclease
equanimity,imperturbable,calmness,composure,serenity,placidity,stoicism,unruffled,stoical,magnanimity,equipoise
radiographer,radiologist,radiography,radiology,anaesthetist,radiograph,technologist,radiographic,nurse,radiotherapy,mammography
stowage,stow,cargo,bulkhead,compartment,storage,hatchway,gunwale,amidships,aft,cockpit
glamor,glamour,glitz,glam,glamorous,glitzy,elegance,allure,opulence,sexiness,mystique
humanize,dehumanize,dramatize,portray,lionize,demonize,empathize,personify,trivialize,glamorize,ennoble
enshrine,codify,entrench,institutionalize,uphold,legislate,enact,perpetuate,immortalize,legitimize,abolish
fancier,fancy,snazzy,slicker,swanky,upscale,ritzy,spiffy,posh,better,pricy
subjunctive,infinitive,participle,gerund,periphrastic,participial,accusative,verb,genitive,dative,preposition
underemployed,unemployed,jobless,unemployable,overqualified,unskilled,unemployment,employable,shiftless,twentysomething,impecunious
counterintuitive,paradoxical,counterproductive,unsurprising,contradictory,wrongheaded,illogical,paradox,implausible,paradoxically,tautological
noiseless,soundless,silent,quiet,inaudible,quietness,noise,noisy,footstep,discreet,quietude
worshipful,reverential,reverent,obsequious,sycophantic,worship,rapturous,adoration,reverence,pious,obeisance
determiner,determinant,morpheme,noun,predetermine,signifier,adverbial,predestinate,attributive,prepositional,verb
recant,recantation,retract,rescind,abjure,resign,repudiate,repent,backpedal,refute,capitulate
percale,sateen,cambric,poplin,dimity,voile,broadcloth,coverlet,hemstitch,ecru,seersucker
hecatomb,immolation,slaughter,immolate,oblation,pyre,expiation,malediction,charnel,ruination,cataclysm
elope,elopement,marry,wed,honeymoon,wedding,remarry,betroth,abscond,betrothal,fiance
legalese,verbiage,gobbledygook,jargon,wordy,gibberish,obfuscation,indecipherable,legalistic,vagueness,prolix
midstream,upstream,downstream,abruptly,pipeline,midway,change,upriver,riverbed,headlong,barge
immunogenicity,immunogenic,antigenic,antigen,pharmacokinetic,immunogen,immunologic,epitope,cytotoxicity,heterologous,immunological
musculature,muscular,muscle,physique,biceps,skeletal,torso,innervation,pectoral,anatomy,neuromuscular
incrimination,incriminate,prosecution,recrimination,exculpatory,entrapment,guilt,complicity,accusation,culpability,exculpate
forethought,foresight,aforethought,premeditation,thoughtfulness,ingenuity,carefulness,circumspection,prudence,diligence,shrewdness
crosshairs,squarely,crossfire,reticule,target,sniper,ire,sharpshooter,warpath,radar,marksman
excitability,excitatory,neuronal,excitable,hyperactivity,irritability,contractility,excitation,cholinergic,tonus,depolarization
subpopulation,population,subgroup,subset,phenotype,phenotypically,haplotype,allele,thymocyte,subclone,monocytic
diarist,diary,chronicler,biographer,scribbler,historian,pamphleteer,essayist,aesthete,documentarian,amanuensis
thickener,cornstarch,thicken,slurry,arrowroot,flavoring,coagulant,starch,ingredient,colorant,cornflour
grimy,grubby,filthy,grungy,dirty,dingy,grotty,grime,gritty,seedy,greasy
postpaid,prepay,subscriber,handset,modem,postage,telecom,cellular,subscription,prepayment,remittance
lascivious,libidinous,lustful,lecherous,lewd,licentious,salacious,lusty,prurient,bawdy,ribald
headword,lexeme,morpheme,syllabification,lexical,lemma,dictionary,diphthong,inflectional,lexicography,consonantal
policewoman,policeman,detective,police,sergeant,patrolman,schoolteacher,schoolgirl,plainclothes,constable,woman
dispassionate,impartial,passionless,impassive,unbiased,objectivity,evenhanded,unprejudiced,methodical,coldly,unblinking
stepparent,stepchild,stepmother,parent,spouse,stepmom,adoptive,stepfather,remarriage,adoptee,grandparent
charmingly,delightfully,endearingly,amusingly,hilariously,sweetly,comically,pleasingly,gorgeously,wonderfully,deliciously
schist,quartzite,gabbro,sandstone,limestone,basalt,breccia,granite,argillaceous,rhyolite,porphyritic
disfavor,favor,disdain,scorn,distaste,contempt,disapprobation,favorably,favoritism,unfavorable,displeasure
deprecation,deprecate,depreciation,obsolescence,repudiation,devaluation,revaluation,depreciate,syntax,verbosity,glib
hornpipe,mazurka,gavotte,fiddler,bagpipe,jig,quadrille,waltz,flageolet,folksong,chaconne
carrel,desk,cubicle,library,bookcase,librarian,prof,davenport,bookshelf,dorm,bookman
goldfield,prospector,miner,boomtown,colliery,alluvial,lode,coalfield,gulch,assayer,corroboree
corticosterone,glucocorticoid,cortisol,estradiol,adrenalectomized,catecholamine,gonadotropin,hypothalamic,androgen,hippocampal,dexamethasone
synergistically,synergistic,synergize,potentiate,coordinately,concomitantly,harmoniously,synergy,cooperatively,synergism,interrelate
inscribe,engrave,emblazon,inscription,immortalize,scrawl,affix,scribble,enshrine,efface,memorialize
diagrammatic,diagrammatically,diagram,schematic,conceptual,pictorial,representational,schematically,illustrative,pictographic,geometrical
spheroid,spherical,ellipsoid,globular,prolate,ovoid,cylindrical,oblate,polyhedron,tetrahedron,sphere
sectarianism,sectarian,factionalism,fundamentalism,extremism,radicalism,nationalism,tribalism,clericalism,separatism,militancy
anarchic,anarchistic,anarchy,riotous,chaotic,madcap,absurdist,subversive,irreverent,lawless,zany
donnybrook,fisticuffs,brawl,tussle,fracas,fistfight,squabble,showdown,scuffle,brouhaha,imbroglio
glomerulus,glomerular,arteriole,tubule,ureter,afferent,parenchyma,vasculature,medulla,epithelium,axon
episcopalian,presbyterian,anglican,protestant,protestantism,papist,churchman,clergyman,episcopal,evangelical,episcopacy
miniaturize,fabricate,downsize,enlarge,miniature,reengineer,shrink,magnify,microelectronics,industrialize,subminiature
endive,escarole,chicory,salsify,artichoke,kohlrabi,fennel,romaine,lettuce,radish,watercress
rowboat,canoe,boat,sailboat,skiff,dinghy,boathouse,speedboat,motorboat,longboat,tugboat
baklava,moussaka,pastry,strudel,ouzo,kebab,pita,dessert,rosewater,tiramisu,cheesecake
diopter,astigmatism,eyepiece,magnification,eyecup,magnifier,astigmatic,viewfinder,lens,binocular,rangefinder
advisability,feasibility,desirability,appropriateness,practicability,suitability,propriety,legality,usefulness,adequacy,efficacy
prearrange,arrange,prearrangement,prepay,predetermine,contrive,foreknow,officiate,carpool,disarrange,beforehand
heritable,heritability,hereditary,genetic,heredity,phenotypic,epigenetic,genotypic,genetics,phenotype,germline
automat,luncheonette,diner,automaton,deli,machine,delicatessen,rathskeller,beanery,dispenser,automatic
cowbird,grackle,towhee,woodpecker,nuthatch,shorebird,oystercatcher,warbler,passerine,titmouse,flycatcher
loamy,loam,silty,clayey,gravelly,peaty,soil,sandy,argillaceous,hardpan,subsoil
proclivity,propensity,penchant,predilection,tendency,predisposition,disinclination,inclination,foible,willingness,fondness
haploid,diploid,polyploid,tetraploid,ploidy,meiosis,triploid,meiotic,polyploidy,heterozygous,isogenic
triumvirate,trio,trifecta,triad,quartet,troika,coterie,duo,redoubtable,quintet,powerhouse
jinks,tomfoolery,dudgeon,madcap,hilarity,mazy,jinx,goalmouth,knockabout,jocularity,high
bullfight,bullfighting,bullfighter,bullring,matador,toreador,picador,cockfight,rodeo,flamenco,prizefight
sociopath,psychopath,psychopathic,narcissist,psycho,psychotic,narcissistic,scumbag,amoral,sadist,homicidal
apolitical,nonpartisan,political,dispassionate,politically,ideologically,idealistic,impartial,politics,pragmatic,ideological
crony,cronyism,stooge,bagman,lackey,bigwig,plutocrat,bootlick,toady,plutocratic,sycophant
sambo,judo,karate,muay,kickboxing,nigger,butterbean,coon,sumo,whitey,negro
windowsill,flowerpot,houseplant,mantelpiece,sill,birdbath,terrarium,flowerbed,porch,perch,garden
diatonic,semitone,octave,arpeggio,harmonic,chromatically,chromatic,tonality,chord,melody,chaconne
wrasse,goby,angelfish,moray,anemone,kingfish,mackerel,bream,grouper,reef,fish
contusion,laceration,sprain,hematoma,bruise,concussion,injury,gash,ligament,fracture,forearm
wherewithal,gumption,fortitude,moxie,requisite,acumen,inclination,foresight,clout,chutzpah,perspicacity
paperboy,milkman,newsboy,postman,mailman,deliveryman,dustman,newspaper,newspaperman,hoodlum,janitor
ominously,ominous,grimly,bleakly,darkly,eerily,gloomily,alarmingly,pointedly,portentous,sardonically
apiary,beekeeper,hive,apiculture,honeybee,woodenware,beehive,bee,orchard,honey,colony
cackle,guffaw,chortle,giggle,shriek,laugh,screech,chuckle,snicker,titter,squeal
rickettsia,mycoplasma,spirochete,psittacosis,haemophilus,protozoan,staphylococcus,bacillus,trematode,typhus,bacterium
palmar,plantar,cutaneous,distal,carpus,dorsal,proximal,tarsal,carpal,flexion,erythema
demure,ladylike,demurely,coquettish,meek,dainty,matronly,coy,bashful,girlish,unassuming
cephalic,cranial,caudal,dorsal,ventral,ectodermal,anterior,posterior,apical,buccal,anteriorly
impregnate,inseminate,impregnation,procreate,copulate,deflower,seduce,castrate,ejaculate,molest,entrap
vacuous,vapid,fatuous,insipid,inane,jejune,puerile,banal,vacuity,trite,imbecilic
coherency,coherence,coherent,cohesion,incoherence,consistency,congruency,synchronization,conciseness,comprehensibility,cogency
equilateral,isosceles,triangle,parallelogram,tetrahedron,rhombus,quadrilateral,triangular,pentagonal,trapezium,trapezoid
peloton,cyclist,breakaway,rider,derailleur,giro,bicyclist,bike,sprint,crosswind,enduro
munition,ordnance,armament,artillery,fuze,missile,antipersonnel,ammunition,howitzer,warhead,projectile
comorbid,comorbidity,coexistent,syndromic,aetiology,etiology,posttraumatic,idiopathic,hypogonadism,prevalence,pathophysiological
waken,awaken,rouse,awake,slumber,reawaken,awakening,bestir,asleep,wakeful,doze
handstand,backflip,cartwheel,somersault,gymnast,pushup,handspring,gymnastic,lunge,pirouette,contortionist
teary,tearful,weepy,maudlin,sappy,bawl,heartbroken,wistful,sob,soppy,cry
sower,parable,sow,toiler,seed,husbandman,cultivator,wheat,gleaner,gardener,harrow
haft,falchion,halberd,spear,scabbard,adze,sword,blade,ax,broadsword,mattock
polonaise,mazurka,chaconne,petticoat,quadrille,scherzo,gavotte,valse,chemise,ballade,bolero
gangway,gangplank,hatchway,forecastle,quarterdeck,companionway,quay,walkway,disembark,disembarkation,stairway
serfdom,serf,feudalism,servitude,enslavement,tyranny,despotism,plutocracy,vassalage,autocracy,slavery
clod,boor,dolt,oaf,lummox,rube,yokel,dullard,cretin,lout,ignoramus
wallflower,introvert,loner,mousy,extrovert,demure,bashful,ingenue,outcast,pansy,timid
uncritical,unquestioning,unthinking,credulous,slavish,sycophantic,tendentious,obsequious,reverential,laudatory,dogmatic
infatuate,enrapture,bewitch,beguile,mesmerize,seduce,intoxicate,bewilder,enthrall,captivate,delude
macadam,asphalt,blacktop,pavement,bituminous,gravel,tarmac,bitumen,roadway,roadbed,carriageway
tollway,expressway,freeway,highway,turnpike,parkway,motorway,overpass,interstate,thruway,autostrada
winnow,whittle,sift,chaff,distill,cull,pare,refine,pluck,thresh,handpick
cygnet,swan,gosling,duckling,moorhen,heron,grebe,mallard,eaglet,merganser,gull
rhythmically,rhythmic,rhythmical,rhythm,syncopation,syncopate,frenetically,staccato,jerkily,percussive,undulate
tonsil,tonsillectomy,uvula,tonsillitis,nodule,biopsy,cyst,polyp,epiglottis,lymphoid,tumor
demigod,godlike,deity,goddess,god,godhood,mythological,megalomaniac,immortal,satyr,superhuman
riotous,raucous,uproarious,boisterous,madcap,rowdy,anarchic,bacchanalian,exuberant,ribald,riot
silico,vitro,bioinformatics,computational,vivo,orthologous,genomic,mutagenesis,genechip,computationally,transcriptome
enfold,entwine,encircle,envelop,enmesh,unfurl,engulf,enshroud,suffuse,encase,interweave
embitter,exasperate,estrange,dishearten,impoverish,inflame,dispirit,enervate,enfeeble,bereave,demoralize
unleavened,leaven,bread,wheaten,matzo,passover,eucharist,doughy,glutinous,semolina,loaf
nucleolar,nucleolus,perinuclear,cytoplasmic,chromatin,heterochromatin,centrosome,mitotic,cytoskeletal,vacuolar,cytosolic
stockade,guardhouse,blockhouse,palisade,garrison,fort,encampment,brig,rampart,breastwork,penitentiary
determinable,ascertainable,definable,calculable,determinate,knowable,observable,indeterminable,quantifiable,alterable,reducible
clinker,limestone,gypsum,fireclay,slag,coal,cement,kiln,lignite,quicklime,limekiln
biphasic,sigmoidal,oscillatory,bimodal,sinusoidal,phasic,kinetics,physiologic,extracellular,pharmacokinetic,curvilinear
colorist,stylist,letterer,cinematographer,coloring,hairdresser,painter,color,artist,salon,cosmetologist
penman,scribe,scribbler,penmanship,draughtsman,calligrapher,copyist,engraver,draftsman,forger,writer
microsystem,microelectronics,fluidics,transducer,subsystem,microarray,semiconductor,electrode,immunoassay,electrometer,thermocycler
declassification,declassify,unclassified,disclosure,counterintelligence,reconsideration,classified,interagency,congressionally,classification,secrecy
freepost,postage,postal,postbag,postbox,mailing,cheque,letterbox,postcode,fiver,leaflet
henchman,lackey,baddie,villain,flunky,stooge,villainous,goon,bodyguard,sidekick,thug
basilisk,cockatrice,gorgon,wyvern,lizard,dragon,gryphon,goblin,serpent,kobold,ichor
popularize,promote,publicize,legitimize,promulgate,democratize,disseminate,revolutionize,inculcate,commercialize,demystify
balderdash,hogwash,poppycock,nonsense,piffle,twaddle,hokum,claptrap,baloney,malarkey,drivel
ajar,door,doorway,unlatch,shut,open,peephole,sill,doorframe,doorknob,lid
pampas,gaucho,argentine,cordillera,steppe,tussock,grassland,treeless,grass,sagebrush,arid
decentralize,centralize,decentralization,democratize,centralization,nationalize,privatize,institutionalize,consolidate,liberalize,devolve
coalescence,coalesce,solidification,nucleation,crystallization,admixture,dispersal,agglomeration,percolation,divergence,convergence
untrustworthy,unreliable,trustworthy,distrustful,dishonest,disreputable,mistrustful,duplicitous,deceitful,incompetent,untruthful
copperplate,calligraphic,calligraphy,cursive,penmanship,mezzotint,uncial,engraving,letterpress,engraver,photogravure
moonwalk,pirouette,somersault,backflip,dance,cartwheel,wheelie,skydive,choreograph,disco,handstand
unabashedly,shamelessly,brazenly,unabashed,giddily,gleefully,unapologetic,overtly,blatantly,openly,staunchly
lanthanum,yttrium,cerium,praseodymium,lutetium,terbium,hafnium,dysprosium,europium,strontium,zirconium
stocky,lanky,heavyset,wiry,gangly,scrawny,portly,rangy,pudgy,rotund,burly
inoculate,immunize,inoculation,infect,indoctrinate,vaccinate,inoculum,sterilize,inculcate,incubate,pasteurize
muffle,deafen,deaden,soundproof,attenuate,suppress,squelch,insulate,stifle,dampen,quieten
strenuously,vigorously,vehemently,ardently,zealously,assiduously,adamantly,fervently,doggedly,earnestly,steadfastly
wildness,untamed,wild,fierceness,wilderness,sensuality,exuberance,sublimity,savagery,unbridled,feral
synergism,synergistic,synergy,synergistically,potentiation,interdependence,interrelationship,antagonism,complementarity,symbiosis,interplay
doorstop,paperweight,hardback,doorknob,paperback,bookshelf,doorknocker,knocker,doorstep,hardcover,hardbound
laxity,lax,strictness,permissiveness,irregularity,looseness,sloppiness,inflexibility,carelessness,indolence,indiscipline
deathly,deadly,morbid,ghastly,baleful,sickly,ominous,ashen,grim,cadaverous,dreadfully
timesaving,timesaver,convenient,ingenious,economical,foolproof,efficient,expeditious,effortless,handy,indispensable
unloved,forlorn,friendless,lonely,unwanted,outcast,unattractive,unfashionable,unworthy,underappreciated,tatty
chickweed,purslane,burdock,yarrow,comfrey,tansy,sorrel,dandelion,calendula,nettle,nasturtium
fairyland,fantasyland,wonderland,fairy,fairytale,dreamland,magical,dreamlike,fantasy,faerie,storybook
cryonics,cryonic,cryogenics,transplantation,immortality,bioethics,exobiology,afterlife,resuscitation,hypothermia,euthanasia
paraplegic,quadriplegic,paraplegia,wheelchair,amputee,bedridden,limbless,disability,comatose,sightless,hunchbacked
vitis,morus,fastidiosa,grape,pisum,vaccinium,vine,subtilis,leafhopper,erecta,coelicolor
industrially,economically,commercially,technologically,ecologically,chemically,synthetically,environmentally,industrial,socially,conventionally
brainless,mindless,moronic,imbecilic,unintelligent,idiotic,dumb,dimwitted,vapid,witless,unthinking
jarrah,timber,teak,cedar,oak,hardwood,acacia,redwood,softwood,eucalyptus,wood
caduceus,pentacle,crozier,serpent,sceptre,ankh,saltire,trident,sunburst,lyre,insignia
cayuse,buckboard,cowpoke,cowhand,broncho,coulee,mule,vaquero,plainsman,cowman,pard
constrictor,boa,snake,constriction,reptile,rattlesnake,lizard,vasodilator,cobra,vasoconstriction,rattler
exonerate,exculpate,absolve,incriminate,indict,implicate,vindicate,acquit,vilify,discredit,exoneration
decoction,tincture,purgative,aconite,poultice,drachm,wort,henbane,cinchona,burdock,diuretic
coeducational,nonsectarian,coed,interscholastic,interdenominational,dormitory,intercollegiate,premedical,school,undergraduate,baccalaureate
ocelot,jaguar,panther,puma,lynx,iguana,cheetah,caiman,armadillo,tiger,lizard
dramatization,docudrama,dramatize,portrayal,drama,narration,melodrama,depiction,narrate,fictional,narrative
fount,wellspring,fountainhead,inexhaustible,fountain,wisdom,fathomless,boundless,source,unfailing,erudition
ambidextrous,dextrous,southpaw,dexterous,righty,lefty,leftie,dexterity,proficient,adept,forearm
poacher,gamekeeper,trapper,hunter,conservationist,smuggler,marksman,poach,woodsman,huntsman,predator
invisibly,unobtrusively,invisible,imperceptibly,silently,stealthily,covertly,surreptitiously,discreetly,imperceptible,subtly
covariate,univariate,multivariate,covariance,bivariate,confounder,nonparametric,correlogram,covariation,quantile,comorbidity
bicyclist,cyclist,motorcyclist,motorist,bicycle,pedestrian,jogger,biker,crosswalk,bike,jaywalker
certifiable,nutcase,lunatic,loony,wacko,psychotic,crackpot,veritable,psycho,borderline,delusional
adjunctive,pharmacologic,adjunct,prophylactic,parenteral,chemotherapeutic,prophylaxis,pharmacological,noninvasive,adjuvant,ancillary
payola,cronyism,kickback,bribery,sleaze,extortion,crony,chicanery,nepotism,bribe,sleazy
washbasin,washstand,basin,toilet,bidet,lavatory,toilette,bathroom,cistern,shower,alcove
ontogeny,phylogeny,embryogenesis,rhythmicity,morphogenesis,phyletic,involution,tegument,angiosperm,vertebrate,morphology
blustery,windy,chilly,drizzly,gusty,wintry,frigid,windswept,stormy,rainy,balmy
courtier,nobleman,courtly,noblewoman,aristocrat,courtesan,prince,diplomatist,duchess,marchioness,jester
aerobatics,aerobatic,sailplane,acrobatics,acrobatic,biplane,dogfight,aeronautical,aircraft,airworthy,airframe
impetuous,impulsive,impetuosity,headstrong,hotheaded,reckless,brash,intemperate,flighty,imprudent,headlong
ambergris,musk,civet,sandalwood,frankincense,perfumery,benzoin,orris,myrrh,heliotrope,perfume
sanatorium,sanitarium,infirmary,tubercular,convalesce,polyclinic,convalescence,tuberculosis,sickroom,convalescent,sickbed
nosh,munch,peckish,nibble,snack,grub,repast,schmooze,lunchtime,quaff,brunch
clearness,clarity,perspicuity,brilliancy,vividness,exactness,lucidity,conciseness,limpid,cogency,pellucid
toadstool,mushroom,ladybird,fairy,lichen,puffball,faerie,gnome,frog,flowerpot,ladybug
hubbub,hullabaloo,commotion,hoopla,bustle,brouhaha,uproar,clamor,kerfuffle,ruckus,tumult
unchangeable,unalterable,unchanging,immutable,changeable,changeless,immovable,alterable,inviolable,immutability,unshakable
choroid,sclera,intraocular,macular,fundus,epithelium,retina,ciliary,stroma,cornea,vasculature
plonk,plop,quaff,plunk,uncork,guzzle,vino,swill,flog,bung,suchlike
footlocker,duffel,locker,strongbox,suitcase,haversack,briefcase,valise,crate,sneaker,holdall
